match_id,date,match_type,team1,team2,venue,city,toss_winner,winner
1253269,2021-03-12,ODI,India,South Africa,Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium,Lucknow,South Africa,South Africa
1253270,2021-03-14,ODI,India,South Africa,Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium,Lucknow,South Africa,South Africa
1253271,2021-03-17,ODI,India,South Africa,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,South Africa,South Africa
1260084,2021-05-19,ODI,Netherlands,Scotland,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,Netherlands
1260085,2021-05-20,ODI,Netherlands,Scotland,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,Scotland
1260094,2021-06-27,ODI,India,England,"County Ground, Bristol",Bristol,England,England
1260095,2021-06-30,ODI,India,England,"The Cooper Associates County Ground, Taunton",Taunton,England,England
1260096,2021-07-03,ODI,England,India,"County Ground, New Road, Worcester",Worcester,India,India
1260103,2021-09-16,ODI,England,New Zealand,"County Ground, Bristol",Bristol,New Zealand,England
1260104,2021-09-19,ODI,England,New Zealand,"County Ground, New Road, Worcester",Worcester,New Zealand,England
1260105,2021-09-21,ODI,England,New Zealand,"Grace Road, Leicester",Leicester,New Zealand,New Zealand
1260106,2021-09-23,ODI,New Zealand,England,"County Ground, Derby",Derby,England,England
1260107,2021-09-26,ODI,England,New Zealand,"St Lawrence Ground, Canterbury",Canterbury,New Zealand,England
1262344,2021-05-23,ODI,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Bangladesh
1262346,2021-05-25,ODI,Bangladesh,Sri Lanka,Sher-e-Bangla National Cricket Stadium,Mirpur,Bangladesh,Bangladesh
1262347,2021-05-28,ODI,Sri Lanka,Bangladesh,"Shere Bangla National Stadium, Mirpur",Dhaka,Sri Lanka,Sri Lanka
1262755,2021-07-18,ODI,Sri Lanka,India,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,India
1262756,2021-07-20,ODI,Sri Lanka,India,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,India
1262757,2021-07-23,ODI,India,Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,India,Sri Lanka
1263161,2021-07-20,ODI,Australia,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,Australia,Australia
1263162,2021-07-22,ODI,Australia,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,Australia,West Indies
1263163,2021-07-26,ODI,West Indies,Australia,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,Australia
1263575,2022-02-03,ODI,Australia,England,"Manuka Oval, Canberra",Canberra,England,Australia
1263576,2022-02-06,ODI,England,Australia,"Junction Oval, Melbourne",Melbourne,Australia,Australia
1263577,2022-02-08,ODI,England,Australia,"Junction Oval, Melbourne",Melbourne,England,Australia
1263617,2021-09-21,ODI,India,Australia,"Ray Mitchell Oval, Harrup Park, Mackay",Mackay,Australia,Australia
1263618,2021-09-24,ODI,India,Australia,"Ray Mitchell Oval, Harrup Park, Mackay",Mackay,Australia,Australia
1263619,2021-09-26,ODI,Australia,India,"Ray Mitchell Oval, Harrup Park, Mackay",Mackay,Australia,India
1267325,2021-07-07,ODI,Pakistan,West Indies,"Coolidge Cricket Ground, Antigua",Coolidge,West Indies,West Indies
1267326,2021-07-09,ODI,Pakistan,West Indies,"Coolidge Cricket Ground, Antigua",Coolidge,Pakistan,West Indies
1267327,2021-07-12,ODI,Pakistan,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,West Indies
1267328,2021-07-15,ODI,West Indies,Pakistan,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Pakistan,Pakistan
1267329,2021-07-18,ODI,Pakistan,West Indies,"Coolidge Cricket Ground, Antigua",Coolidge,West Indies,Pakistan
1267677,2021-07-16,ODI,Bangladesh,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Bangladesh
1267678,2021-07-18,ODI,Zimbabwe,Bangladesh,Harare Sports Club,Harare,Zimbabwe,Bangladesh
1267679,2021-07-20,ODI,Zimbabwe,Bangladesh,Harare Sports Club,Harare,Bangladesh,Bangladesh
1271627,2021-09-02,ODI,Sri Lanka,South Africa,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,Sri Lanka
1271628,2021-09-04,ODI,South Africa,Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,South Africa,South Africa
1271629,2021-09-07,ODI,Sri Lanka,South Africa,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,Sri Lanka
1272379,2021-09-08,ODI,Zimbabwe,Ireland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,Zimbabwe
1272380,2021-09-10,ODI,Ireland,Zimbabwe,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Zimbabwe,
1272381,2021-09-13,ODI,Zimbabwe,Ireland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,Ireland
1273418,2021-09-07,ODI,West Indies,South Africa,"Coolidge Cricket Ground, Antigua",Coolidge,West Indies,South Africa
1273419,2021-09-10,ODI,West Indies,South Africa,"Coolidge Cricket Ground, Antigua",Coolidge,West Indies,South Africa
1273420,2021-09-13,ODI,West Indies,South Africa,"Coolidge Cricket Ground, Antigua",Coolidge,South Africa,South Africa
1273421,2021-09-16,ODI,South Africa,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,South Africa
1273422,2021-09-19,ODI,West Indies,South Africa,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,
1275249,2021-09-13,ODI,United States of America,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United States of America,Nepal
1275250,2021-09-14,ODI,Nepal,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,Oman
1275251,2021-09-16,ODI,United States of America,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,Oman
1275253,2021-09-19,ODI,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,Nepal
1275255,2021-09-25,ODI,Papua New Guinea,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Scotland,Scotland
1275256,2021-09-26,ODI,Oman,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Papua New Guinea,Oman
1275257,2021-09-28,ODI,Scotland,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Scotland,Scotland
1275258,2021-09-29,ODI,Papua New Guinea,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Papua New Guinea,Scotland
1275259,2021-10-01,ODI,Papua New Guinea,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Papua New Guinea,Oman
1275260,2021-10-02,ODI,Scotland,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Scotland,
1276293,2021-09-06,ODI,Papua New Guinea,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Papua New Guinea,United States of America
1276294,2021-09-09,ODI,United States of America,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Papua New Guinea,United States of America
1276295,2021-09-07,ODI,Papua New Guinea,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Papua New Guinea,Nepal
1276296,2021-09-10,ODI,Nepal,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,Nepal
1276907,2022-07-12,ODI,England,India,"Kennington Oval, London",London,India,India
1276908,2022-07-14,ODI,England,India,"Lord's, London",London,India,England
1276909,2022-07-17,ODI,England,India,"Old Trafford, Manchester",Manchester,India,India
1276910,2022-07-19,ODI,South Africa,England,"Riverside Ground, Chester-le-Street",Chester-le-Street,South Africa,South Africa
1276911,2022-07-22,ODI,England,South Africa,"Old Trafford, Manchester",Manchester,South Africa,England
1276912,2022-07-24,ODI,South Africa,England,"Headingley, Leeds",Leeds,South Africa,
1277073,2021-11-26,ODI,South Africa,Netherlands,"SuperSport Park, Centurion",Centurion,Netherlands,
1277082,2022-01-19,ODI,South Africa,India,"Boland Park, Paarl",Paarl,South Africa,South Africa
1277083,2022-01-21,ODI,India,South Africa,"Boland Park, Paarl",Paarl,India,South Africa
1277084,2022-01-23,ODI,South Africa,India,"Newlands, Cape Town",Cape Town,India,South Africa
1277085,2022-01-08,ODI,West Indies,Ireland,"Sabina Park, Kingston, Jamaica",Kingston,Ireland,West Indies
1277086,2022-01-13,ODI,West Indies,Ireland,"Sabina Park, Kingston, Jamaica",Kingston,Ireland,Ireland
1277087,2022-01-16,ODI,West Indies,Ireland,"Sabina Park, Kingston, Jamaica",Kingston,Ireland,Ireland
1277092,2022-01-28,ODI,West Indies,South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,
1277093,2022-01-31,ODI,South Africa,West Indies,"The Wanderers Stadium, Johannesburg",Johannesburg,West Indies,
1277094,2022-02-03,ODI,South Africa,West Indies,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,South Africa
1277095,2022-02-06,ODI,West Indies,South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,West Indies,South Africa
1277097,2022-03-18,ODI,Bangladesh,South Africa,"SuperSport Park, Centurion",Centurion,South Africa,Bangladesh
1277098,2022-03-20,ODI,Bangladesh,South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,Bangladesh,South Africa
1277099,2022-03-23,ODI,South Africa,Bangladesh,"SuperSport Park, Centurion",Centurion,South Africa,Bangladesh
1278676,2022-02-06,ODI,West Indies,India,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,India
1278677,2022-02-09,ODI,India,West Indies,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,West Indies,India
1278678,2022-02-11,ODI,India,West Indies,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,India
1281417,2021-10-05,ODI,Ireland,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Zimbabwe
1281418,2021-10-07,ODI,Ireland,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Ireland
1281419,2021-10-09,ODI,Zimbabwe,Ireland,Harare Sports Club,Harare,Zimbabwe,Ireland
1281420,2021-10-11,ODI,Ireland,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Ireland
1281444,2022-06-17,ODI,England,Netherlands,"VRA Ground, Amstelveen",Amstelveen,Netherlands,England
1281445,2022-06-19,ODI,Netherlands,England,"VRA Ground, Amstelveen",Amstelveen,Netherlands,England
1281446,2022-06-22,ODI,Netherlands,England,"VRA Ground, Amstelveen",Amstelveen,England,England
1286901,2021-11-21,ODI,Pakistan,Bangladesh,"Old Hararians, Harare",Harare,Bangladesh,Bangladesh
1286915,2021-11-27,ODI,Pakistan,Zimbabwe,"Sunrise Sports Club, Harare",Harare,Zimbabwe,Pakistan
1288209,2021-11-08,ODI,West Indies,Pakistan,"National Stadium, Karachi",Karachi,Pakistan,West Indies
1288210,2021-11-11,ODI,West Indies,Pakistan,"National Stadium, Karachi",Karachi,Pakistan,West Indies
1288211,2021-11-14,ODI,Pakistan,West Indies,"National Stadium, Karachi",Karachi,West Indies,West Indies
1288313,2022-03-29,ODI,Australia,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,Australia
1288314,2022-03-31,ODI,Australia,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,Pakistan
1288315,2022-04-02,ODI,Australia,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,Pakistan
1288322,2021-11-15,ODI,Zimbabwe,Bangladesh,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,Bangladesh
1288987,2022-03-29,ODI,Netherlands,New Zealand,"Bay Oval, Mount Maunganui",Mount Maunganui,Netherlands,New Zealand
1288988,2022-04-02,ODI,New Zealand,Netherlands,"Seddon Park, Hamilton",Hamilton,Netherlands,New Zealand
1288989,2022-04-04,ODI,New Zealand,Netherlands,"Seddon Park, Hamilton",Hamilton,New Zealand,New Zealand
1289032,2022-02-12,ODI,New Zealand,India,"John Davies Oval, Queenstown",Queenstown,India,New Zealand
1289033,2022-02-15,ODI,India,New Zealand,"John Davies Oval, Queenstown",Queenstown,India,New Zealand
1289034,2022-02-18,ODI,India,New Zealand,"John Davies Oval, Queenstown",Queenstown,New Zealand,New Zealand
1289035,2022-02-22,ODI,New Zealand,India,"John Davies Oval, Queenstown",Queenstown,India,New Zealand
1289036,2022-02-24,ODI,New Zealand,India,"John Davies Oval, Queenstown",Queenstown,New Zealand,India
1290881,2021-11-26,ODI,Namibia,Oman,"Wanderers Cricket Ground, Windhoek",Windhoek,Oman,Namibia
1294969,2022-01-16,ODI,Zimbabwe,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Zimbabwe,Sri Lanka
1294970,2022-01-18,ODI,Zimbabwe,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Zimbabwe,Zimbabwe
1294971,2022-01-21,ODI,Sri Lanka,Zimbabwe,Pallekele International Cricket Stadium,Kandy,Sri Lanka,Sri Lanka
1299586,2022-02-05,ODI,Oman,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,United Arab Emirates
1299587,2022-02-06,ODI,Oman,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,United Arab Emirates
1299588,2022-02-08,ODI,Oman,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,
1301328,2022-07-11,ODI,South Africa,England,"County Ground, Northampton",Northampton,South Africa,England
1301329,2022-07-15,ODI,England,South Africa,"County Ground, Bristol",Bristol,England,England
1301330,2022-07-18,ODI,England,South Africa,"Grace Road, Leicester",Leicester,South Africa,England
1301337,2022-09-18,ODI,England,India,"County Ground, Hove",Brighton,India,India
1301338,2022-09-21,ODI,India,England,"St Lawrence Ground, Canterbury",Canterbury,England,India
1301339,2022-09-24,ODI,India,England,"Lord's, London",London,England,India
1302349,2022-05-31,ODI,Netherlands,West Indies,"VRA Ground, Amstelveen",Amstelveen,West Indies,West Indies
1302350,2022-06-02,ODI,Netherlands,West Indies,"VRA Ground, Amstelveen",Amstelveen,Netherlands,West Indies
1302351,2022-06-04,ODI,West Indies,Netherlands,"VRA Ground, Amstelveen",Amstelveen,West Indies,West Indies
1302616,2022-03-05,ODI,Oman,United Arab Emirates,"ICC Academy, Dubai",Dubai,United Arab Emirates,Oman
1302617,2022-03-06,ODI,Namibia,Oman,"ICC Academy, Dubai",Dubai,Namibia,Namibia
1302618,2022-03-08,ODI,Namibia,United Arab Emirates,"ICC Academy, Dubai",Dubai,United Arab Emirates,United Arab Emirates
1302619,2022-03-09,ODI,Oman,United Arab Emirates,"ICC Academy, Dubai",Dubai,Oman,Oman
1302620,2022-03-11,ODI,Namibia,Oman,Sharjah Cricket Stadium,Sharjah,Namibia,Oman
1302621,2022-03-12,ODI,United Arab Emirates,Namibia,Sharjah Cricket Stadium,Sharjah,Namibia,United Arab Emirates
1302622,2022-03-14,ODI,Oman,Namibia,Dubai International Cricket Stadium,Dubai,Oman,Namibia
1302623,2022-03-15,ODI,Papua New Guinea,United Arab Emirates,Sharjah Cricket Stadium,Sharjah,Papua New Guinea,United Arab Emirates
1302624,2022-03-16,ODI,Papua New Guinea,Nepal,Sharjah Cricket Stadium,Sharjah,Papua New Guinea,Nepal
1302625,2022-03-18,ODI,United Arab Emirates,Nepal,Dubai International Cricket Stadium,Dubai,United Arab Emirates,United Arab Emirates
1302626,2022-03-19,ODI,United Arab Emirates,Papua New Guinea,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Papua New Guinea
1302627,2022-03-21,ODI,United Arab Emirates,Nepal,Dubai International Cricket Stadium,Dubai,Nepal,United Arab Emirates
1302628,2022-03-22,ODI,Papua New Guinea,Nepal,Dubai International Cricket Stadium,Dubai,Nepal,Nepal
1303309,2022-07-10,ODI,Ireland,New Zealand,"The Village, Malahide, Dublin",Dublin,New Zealand,New Zealand
1303310,2022-07-12,ODI,Ireland,New Zealand,"The Village, Malahide, Dublin",Dublin,New Zealand,New Zealand
1303311,2022-07-15,ODI,New Zealand,Ireland,"The Village, Malahide, Dublin",Dublin,New Zealand,New Zealand
1305496,2022-03-25,ODI,Papua New Guinea,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Papua New Guinea
1305497,2022-03-26,ODI,Nepal,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Papua New Guinea
1307296,2022-06-14,ODI,Sri Lanka,Australia,Pallekele International Cricket Stadium,Kandy,Sri Lanka,Australia
1307297,2022-06-16,ODI,Sri Lanka,Australia,Pallekele International Cricket Stadium,Kandy,Australia,Sri Lanka
1307298,2022-06-19,ODI,Australia,Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Australia,Sri Lanka
1307299,2022-06-21,ODI,Sri Lanka,Australia,"R Premadasa Stadium, Colombo",Colombo,Australia,Sri Lanka
1307300,2022-06-24,ODI,Sri Lanka,Australia,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,Australia
1307479,2022-07-31,ODI,Scotland,New Zealand,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,New Zealand
1308233,2022-11-04,ODI,Pakistan,Ireland,"Gaddafi Stadium, Lahore",Lahore,Pakistan,Pakistan
1308234,2022-11-06,ODI,Ireland,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Ireland,Pakistan
1308235,2022-11-09,ODI,Ireland,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Ireland,Pakistan
1308244,2022-04-09,ODI,Scotland,Papua New Guinea,Dubai International Cricket Stadium,Dubai,Papua New Guinea,Scotland
1308245,2022-04-10,ODI,Scotland,Oman,Dubai International Cricket Stadium,Dubai,Scotland,Scotland
1308246,2022-04-12,ODI,Papua New Guinea,Oman,Dubai International Cricket Stadium,Dubai,Papua New Guinea,Oman
1308247,2022-04-13,ODI,Scotland,Papua New Guinea,Dubai International Cricket Stadium,Dubai,Scotland,Scotland
1308248,2022-04-15,ODI,Oman,Scotland,Dubai International Cricket Stadium,Dubai,Oman,Scotland
1308249,2022-04-16,ODI,Oman,Papua New Guinea,Dubai International Cricket Stadium,Dubai,Oman,Oman
1310984,2022-06-01,ODI,Sri Lanka,Pakistan,"Southend Club Cricket Stadium, Karachi",Karachi,Sri Lanka,Pakistan
1310985,2022-06-03,ODI,Pakistan,Sri Lanka,"Southend Club Cricket Stadium, Karachi",Karachi,Pakistan,Pakistan
1310986,2022-06-05,ODI,Sri Lanka,Pakistan,"Southend Club Cricket Stadium, Karachi",Karachi,Sri Lanka,Sri Lanka
1311737,2022-08-16,ODI,Pakistan,Netherlands,"Hazelaarweg, Rotterdam",Rotterdam,Pakistan,Pakistan
1311738,2022-08-18,ODI,Netherlands,Pakistan,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,Pakistan
1311739,2022-08-21,ODI,Pakistan,Netherlands,"Hazelaarweg, Rotterdam",Rotterdam,Pakistan,Pakistan
1312798,2022-05-28,ODI,United States of America,Scotland,"Choice Moosa Stadium, Pearland",Pearland,United States of America,United States of America
1312799,2022-05-29,ODI,Scotland,United States of America,"Choice Moosa Stadium, Pearland",Pearland,Scotland,Scotland
1312800,2022-05-31,ODI,United Arab Emirates,Scotland,"Moosa Cricket Stadium, Pearland",Pearland,United Arab Emirates,Scotland
1312801,2022-06-01,ODI,United Arab Emirates,United States of America,"Moosa Cricket Stadium, Pearland",Pearland,United Arab Emirates,United States of America
1312802,2022-06-03,ODI,Scotland,United Arab Emirates,"Moosa Cricket Stadium, Pearland",Pearland,Scotland,United Arab Emirates
1312803,2022-06-04,ODI,United States of America,United Arab Emirates,"Moosa Cricket Stadium, Pearland",Pearland,United Arab Emirates,United Arab Emirates
1312804,2022-06-08,ODI,United States of America,Oman,"Moosa Cricket Stadium, Pearland",Pearland,Oman,United States of America
1312805,2022-06-09,ODI,Oman,Nepal,"Moosa Cricket Stadium, Pearland",Pearland,Oman,Oman
1312806,2022-06-11,ODI,Nepal,United States of America,"Moosa Cricket Stadium, Pearland",Pearland,Nepal,
1312807,2022-06-12,ODI,Oman,United States of America,"Moosa Cricket Stadium, Pearland",Pearland,Oman,Oman
1312808,2022-06-14,ODI,Oman,Nepal,"Moosa Cricket Stadium, Pearland",Pearland,Oman,Nepal
1312809,2022-06-15,ODI,United States of America,Nepal,"Moosa Cricket Stadium, Pearland",Pearland,Nepal,United States of America
1315038,2022-06-08,ODI,West Indies,Pakistan,Multan Cricket Stadium,Multan,West Indies,Pakistan
1315039,2022-06-10,ODI,Pakistan,West Indies,Multan Cricket Stadium,Multan,Pakistan,Pakistan
1315040,2022-06-12,ODI,Pakistan,West Indies,Multan Cricket Stadium,Multan,Pakistan,Pakistan
1316645,2022-06-11,ODI,Ireland,South Africa,"Castle Avenue, Dublin",Dublin,Ireland,South Africa
1316646,2022-06-14,ODI,Ireland,South Africa,"Castle Avenue, Dublin",Dublin,South Africa,South Africa
1316647,2022-06-17,ODI,South Africa,Ireland,"Castle Avenue, Dublin",Dublin,South Africa,South Africa
1317152,2022-07-10,ODI,West Indies,Bangladesh,"Providence Stadium, Guyana",Providence,Bangladesh,Bangladesh
1317153,2022-07-13,ODI,West Indies,Bangladesh,"Providence Stadium, Guyana",Providence,Bangladesh,Bangladesh
1317154,2022-07-16,ODI,West Indies,Bangladesh,"Providence Stadium, Guyana",Providence,Bangladesh,Bangladesh
1317476,2022-08-28,ODI,Zimbabwe,Australia,"Tony Ireland Stadium, Townsville",Townsville,Australia,Australia
1317477,2022-08-31,ODI,Zimbabwe,Australia,"Tony Ireland Stadium, Townsville",Townsville,Australia,Australia
1317478,2022-09-03,ODI,Australia,Zimbabwe,"Riverway Stadium, Townsville",Townsville,Zimbabwe,Zimbabwe
1317479,2022-09-06,ODI,New Zealand,Australia,"Cazaly's Stadium, Cairns",Cairns,Australia,Australia
1317480,2022-09-08,ODI,Australia,New Zealand,"Cazaly's Stadium, Cairns",Cairns,New Zealand,Australia
1317481,2022-09-11,ODI,Australia,New Zealand,"Cazaly's Stadium, Cairns",Cairns,New Zealand,Australia
1317489,2022-11-17,ODI,England,Australia,Adelaide Oval,Adelaide,Australia,Australia
1317490,2022-11-19,ODI,Australia,England,Sydney Cricket Ground,Sydney,Australia,Australia
1317491,2022-11-22,ODI,Australia,England,Melbourne Cricket Ground,Melbourne,England,Australia
1317900,2022-07-22,ODI,India,West Indies,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,West Indies,India
1317901,2022-07-24,ODI,West Indies,India,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,West Indies,India
1317902,2022-07-27,ODI,India,West Indies,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,India,India
1317911,2022-08-17,ODI,New Zealand,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,West Indies
1317912,2022-08-19,ODI,New Zealand,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,New Zealand
1317913,2022-08-21,ODI,West Indies,New Zealand,"Kensington Oval, Bridgetown, Barbados",Bridgetown,New Zealand,New Zealand
1319712,2022-07-01,ODI,Sri Lanka,India,Pallekele International Cricket Stadium,Kandy,Sri Lanka,India
1319713,2022-07-04,ODI,Sri Lanka,India,Pallekele International Cricket Stadium,Kandy,India,India
1319714,2022-07-07,ODI,India,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,India
1322031,2022-07-11,ODI,Namibia,Nepal,"Cambusdoon New Ground, Ayr",Ayr,Namibia,Namibia
1322032,2022-07-13,ODI,Scotland,Nepal,"Titwood, Glasgow",Glasgow,Nepal,Nepal
1322033,2022-07-14,ODI,Namibia,Scotland,"Titwood, Glasgow",Glasgow,Scotland,Scotland
1322034,2022-07-16,ODI,Namibia,Nepal,"Cambusdoon New Ground, Ayr",Ayr,Namibia,Namibia
1322035,2022-07-17,ODI,Nepal,Scotland,"Titwood, Glasgow",Glasgow,Scotland,Scotland
1322036,2022-08-10,ODI,Scotland,United Arab Emirates,"Mannofield Park, Aberdeen",Aberdeen,Scotland,Scotland
1322037,2022-08-11,ODI,United Arab Emirates,United States of America,"Mannofield Park, Aberdeen",Aberdeen,United Arab Emirates,United States of America
1322038,2022-08-13,ODI,United States of America,Scotland,"Mannofield Park, Aberdeen",Aberdeen,Scotland,Scotland
1322039,2022-08-14,ODI,Scotland,United Arab Emirates,"Mannofield Park, Aberdeen",Aberdeen,United Arab Emirates,Scotland
1322041,2022-08-17,ODI,Scotland,United States of America,"Mannofield Park, Aberdeen",Aberdeen,United States of America,United States of America
1322278,2022-11-25,ODI,India,New Zealand,"Eden Park, Auckland",Auckland,New Zealand,New Zealand
1322279,2022-11-27,ODI,India,New Zealand,"Seddon Park, Hamilton",Hamilton,New Zealand,
1322280,2022-11-30,ODI,India,New Zealand,"Hagley Oval, Christchurch",Christchurch,New Zealand,
1322341,2022-12-11,ODI,Bangladesh,New Zealand,"Basin Reserve, Wellington",Wellington,Bangladesh,New Zealand
1322342,2022-12-14,ODI,Bangladesh,New Zealand,"McLean Park, Napier",Napier,Bangladesh,
1322343,2022-12-17,ODI,New Zealand,Bangladesh,"Seddon Park, Hamilton",Hamilton,Bangladesh,
1322359,2023-03-25,ODI,New Zealand,Sri Lanka,"Eden Park, Auckland",Auckland,Sri Lanka,New Zealand
1322361,2023-03-31,ODI,Sri Lanka,New Zealand,"Seddon Park, Hamilton",Hamilton,Sri Lanka,New Zealand
1323292,2022-08-05,ODI,Bangladesh,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Zimbabwe
1323293,2022-08-07,ODI,Bangladesh,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Zimbabwe
1323294,2022-08-10,ODI,Bangladesh,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Bangladesh
1325549,2022-08-18,ODI,Zimbabwe,India,Harare Sports Club,Harare,India,India
1325550,2022-08-20,ODI,Zimbabwe,India,Harare Sports Club,Harare,India,India
1325551,2022-08-22,ODI,India,Zimbabwe,Harare Sports Club,Harare,India,India
1327509,2022-10-06,ODI,South Africa,India,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,South Africa
1327510,2022-10-09,ODI,South Africa,India,"JSCA International Stadium Complex, Ranchi",Ranchi,South Africa,India
1327511,2022-10-11,ODI,South Africa,India,"Arun Jaitley Stadium, Delhi",Delhi,India,India
1328485,2022-08-22,ODI,Netherlands,Ireland,"VRA Ground, Amstelveen",Amstelveen,Ireland,Ireland
1328486,2022-08-24,ODI,Ireland,Netherlands,"VRA Ground, Amstelveen",Amstelveen,Netherlands,Ireland
1328487,2022-08-26,ODI,Netherlands,Ireland,"Sportpark Westvliet, The Hague",The Hague,Netherlands,Ireland
1331365,2022-09-11,ODI,United States of America,Papua New Guinea,"Amini Park, Port Moresby",Port Moresby,Papua New Guinea,
1331366,2022-09-13,ODI,Papua New Guinea,United States of America,"Amini Park, Port Moresby",Port Moresby,United States of America,Papua New Guinea
1331367,2022-09-15,ODI,Namibia,United States of America,"Amini Park, Port Moresby",Port Moresby,Namibia,Namibia
1331368,2022-09-17,ODI,Namibia,United States of America,"Amini Park, Port Moresby",Port Moresby,United States of America,Namibia
